Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,spec,scaled_L2,KL,cancer.type
Breast-AdenoCA::S.46,deconstruct_0.00,18.492881955134,0.179542543253728,1,1,1,2.82045745674627,1,0.103022438299863,0.032111416534937,Breast-AdenoCA
Breast-AdenoCA::S.47,deconstruct_0.00,24.5782045432566,0.336687733469268,0.75,1,0.857142857142857,2.41331226653073,1,0.201012513091053,0.809666678287158,Breast-AdenoCA
Breast-AdenoCA::S.48,deconstruct_0.00,30.0410752871968,0.193813388949657,1,1,1,2.80618661105034,1,0.114767724834819,0.0472922145029938,Breast-AdenoCA
Breast-AdenoCA::S.49,deconstruct_0.00,52.0892115765763,0.342692181424844,0.8,1,0.888888888888889,2.45730781857516,1,0.168639978086224,0.690388348661239,Breast-AdenoCA
Breast-AdenoCA::S.50,deconstruct_0.00,16.3447147622212,0.163447147622212,1,1,1,2.83655285237779,1,0.101148568495869,0.0540673245927217,Breast-AdenoCA
Breast-AdenoCA::S.51,deconstruct_0.00,60.8217163383458,0.524325140847809,0.75,0.75,0.75,1.97567485915219,0,0.32598516435141,1.53367723810119,Breast-AdenoCA
Breast-AdenoCA::S.52,deconstruct_0.00,20,0.175438596491228,0.75,1,0.857142857142857,2.57456140350877,1,0.110056360053195,0.448819911635271,Breast-AdenoCA
Breast-AdenoCA::S.53,deconstruct_0.00,35.0560137402908,0.292133447835757,1,1,1,2.70786655216424,1,0.142074667792651,0.0730481354823835,Breast-AdenoCA
Breast-AdenoCA::S.54,deconstruct_0.00,202.202253360802,0.849589299835302,0.6,1,0.75,1.7504107001647,1,0.489300960090955,1.13509802030767,Breast-AdenoCA
Breast-AdenoCA::S.55,deconstruct_0.00,96,0.888888888888889,0.4,1,0.571428571428571,1.51111111111111,1,0.47639348346065,2.93052308421206,Breast-AdenoCA
Breast-AdenoCA::S.56,deconstruct_0.00,29.2883068806936,0.207718488515558,1,1,1,2.79228151148444,1,0.129172858998626,0.0339594381888456,Breast-AdenoCA
Breast-AdenoCA::S.57,deconstruct_0.00,43.5238429722411,0.489031943508327,0.6,1,0.75,2.11096805649167,1,0.243936750121929,1.13133308107057,Breast-AdenoCA
Breast-AdenoCA::S.58,deconstruct_0.00,50.9010097381314,0.771227420274718,0.6,1,0.75,1.82877257972528,1,0.425884607535543,2.52279548283503,Breast-AdenoCA
Breast-AdenoCA::S.59,deconstruct_0.00,11.4678214745266,0.084946825737234,1,1,1,2.91505317426277,1,0.0559291700870678,0.0129661998045025,Breast-AdenoCA
Breast-AdenoCA::S.60,deconstruct_0.00,11.662770568283,0.0821321871005846,1,1,1,2.91786781289942,1,0.0523054752104775,0.0209839480193084,Breast-AdenoCA
Breast-AdenoCA::S.61,deconstruct_0.00,56,0.35,0.6,1,0.75,2.25,1,0.179802720566081,0.907379918889489,Breast-AdenoCA
Breast-AdenoCA::S.62,deconstruct_0.00,45.8373315400238,0.467727872857386,0.75,1,0.857142857142857,2.28227212714261,1,0.299482295484011,1.22623292947463,Breast-AdenoCA
Breast-AdenoCA::S.63,deconstruct_0.00,28.9402606644471,0.241168838870393,1,1,1,2.75883116112961,1,0.16408172055923,0.0713116663553028,Breast-AdenoCA
Breast-AdenoCA::S.64,deconstruct_0.00,39.9770556615612,0.212643913093411,1,1,1,2.78735608690659,1,0.119203933995478,0.0897536885376092,Breast-AdenoCA
Breast-AdenoCA::S.65,deconstruct_0.00,42.0546285748388,0.483386535342974,1,0.8,0.888888888888889,2.31661346465703,0,0.277594736104452,0.483483595240063,Breast-AdenoCA
Breast-AdenoCA::S.66,deconstruct_0.00,31.3541797723376,0.222370069307359,1,1,1,2.77762993069264,1,0.104168281654082,0.0571170169243143,Breast-AdenoCA
Breast-AdenoCA::S.67,deconstruct_0.00,22.5711093541344,0.417983506558044,0.75,1,0.857142857142857,2.33201649344196,1,0.217023953451142,0.793797572280215,Breast-AdenoCA
Breast-AdenoCA::S.68,deconstruct_0.00,29.4926861198231,0.324095451866188,1,1,1,2.67590454813381,1,0.155908233935772,0.143860262884453,Breast-AdenoCA
Breast-AdenoCA::S.69,deconstruct_0.00,63.4626840171782,0.327127237201949,1,1,1,2.67287276279805,1,0.157750183950564,0.113821078266926,Breast-AdenoCA
Breast-AdenoCA::S.70,deconstruct_0.00,26.5328211906804,0.255123280679619,0.8,1,0.888888888888889,2.54487671932038,1,0.132599670686107,0.527321517436937,Breast-AdenoCA
Breast-AdenoCA::S.71,deconstruct_0.00,44.0371290345218,0.543668259685454,0.75,0.75,0.75,1.95633174031455,0,0.268610168848843,1.26116694590463,Breast-AdenoCA
Breast-AdenoCA::S.72,deconstruct_0.00,35.4014685729502,0.270240218114124,0.75,1,0.857142857142857,2.47975978188588,1,0.165642423596625,0.749516444369939,Breast-AdenoCA
Breast-AdenoCA::S.73,deconstruct_0.00,32.7803252404019,0.292681475360731,0.8,1,0.888888888888889,2.50731852463927,1,0.139975321510926,0.436608811050495,Breast-AdenoCA
Breast-AdenoCA::S.74,deconstruct_0.00,7.1141425055136,0.0646740227773964,1,1,1,2.9353259772226,1,0.0375339686366366,0.00488273018900938,Breast-AdenoCA
Breast-AdenoCA::S.75,deconstruct_0.00,51.6568059360068,0.394326762870281,0.8,1,0.888888888888889,2.40567323712972,1,0.186207360699558,0.632439172765945,Breast-AdenoCA
Breast-AdenoCA::S.76,deconstruct_0.00,22.3500577123088,0.157394772621893,0.8,1,0.888888888888889,2.64260522737811,1,0.0806086899438153,0.217399316615388,Breast-AdenoCA
Breast-AdenoCA::S.77,deconstruct_0.00,52.1985793800308,0.470257471892169,0.75,1,0.857142857142857,2.27974252810783,1,0.280247201829215,0.438817004878939,Breast-AdenoCA
Breast-AdenoCA::S.78,deconstruct_0.00,114,1.04587155963303,0.25,0.5,0.333333333333333,0.704128440366973,0,0.518954135313348,3.76616068089292,Breast-AdenoCA
Breast-AdenoCA::S.79,deconstruct_0.00,43.7545885568805,0.278691646859112,1,1,1,2.72130835314089,1,0.139393973844101,0.090946892618547,Breast-AdenoCA
Breast-AdenoCA::S.80,deconstruct_0.00,65.5912791174634,0.493167512161379,0.6,1,0.75,2.10683248783862,1,0.275546736213487,1.41232211257603,Breast-AdenoCA
Breast-AdenoCA::S.81,deconstruct_0.00,50.1605426026333,0.345934776569885,0.75,1,0.857142857142857,2.40406522343012,1,0.185328008742954,0.567629786995365,Breast-AdenoCA
Breast-AdenoCA::S.82,deconstruct_0.00,31.7255401249136,0.235004000925286,1,1,1,2.76499599907471,1,0.151152946877686,0.0528402472495936,Breast-AdenoCA
Breast-AdenoCA::S.83,deconstruct_0.00,58.1610358468325,0.447392583437173,0.75,1,0.857142857142857,2.30260741656283,1,0.268615594326177,0.837070236854938,Breast-AdenoCA
Breast-AdenoCA::S.84,deconstruct_0.00,49.8692863548166,0.250599428918676,1,1,1,2.74940057108132,1,0.14768330780124,0.124467900405803,Breast-AdenoCA
Breast-AdenoCA::S.85,deconstruct_0.00,42.9495436061894,0.5237749220267,0.666666666666667,0.666666666666667,0.666666666666667,1.80955841130663,0.5,0.271271215016533,0.742172191314635,Breast-AdenoCA
Breast-AdenoCA::S.86,deconstruct_0.00,100,0.840336134453782,0.4,1,0.571428571428571,1.55966386554622,1,0.452520630345691,2.62890098780539,Breast-AdenoCA
Breast-AdenoCA::S.87,deconstruct_0.00,49.0964762959694,0.361003502176246,0.8,1,0.888888888888889,2.43899649782375,1,0.167337069454461,0.45837966863423,Breast-AdenoCA
Breast-AdenoCA::S.88,deconstruct_0.00,63.6184362284556,0.589059594707922,0.75,1,0.857142857142857,2.16094040529208,1,0.300921653703784,1.08162545489195,Breast-AdenoCA
Breast-AdenoCA::S.89,deconstruct_0.00,20.1187359854845,0.203219555408934,1,1,1,2.79678044459107,1,0.104426403515748,0.0309764258231187,Breast-AdenoCA
Breast-AdenoCA::S.90,deconstruct_0.00,27.4981162990832,0.151923294470073,1,1,1,2.84807670552993,1,0.100465677951955,0.0214755765792549,Breast-AdenoCA
Breast-AdenoCA::S.91,deconstruct_0.00,27.8834689677408,0.171064226795956,1,1,1,2.82893577320404,1,0.10279138703027,0.0352843664079235,Breast-AdenoCA
Breast-AdenoCA::S.92,deconstruct_0.00,34.1609382462511,0.294490846950441,1,1,1,2.70550915304956,1,0.151836662429338,0.112279721588743,Breast-AdenoCA
Breast-AdenoCA::S.93,deconstruct_0.00,23.7200952968981,0.179697691643167,1,1,1,2.82030230835683,1,0.0953670871329184,0.0281559389023402,Breast-AdenoCA
Breast-AdenoCA::S.94,deconstruct_0.00,39.5548361224747,0.28662924726431,1,1,1,2.71337075273569,1,0.146235726493595,0.0663943569287582,Breast-AdenoCA
Breast-AdenoCA::S.95,deconstruct_0.00,47.5729991292034,0.380583993033627,1,1,1,2.61941600696637,1,0.201060879829283,0.129075957202918,Breast-AdenoCA
Breast-AdenoCA::S.96,deconstruct_0.00,39.5499968511648,0.290808800376212,0.8,1,0.888888888888889,2.50919119962379,1,0.154863592139093,0.160816727854864,Breast-AdenoCA
Breast-AdenoCA::S.97,deconstruct_0.00,21.2193628315307,0.157180465418746,0.75,0.75,0.75,2.34281953458125,0,0.0763690451385449,0.122057078603604,Breast-AdenoCA
Breast-AdenoCA::S.98,deconstruct_0.00,95.3008742098894,1.02474058290204,0.666666666666667,0.666666666666667,0.666666666666667,1.3085927504313,0.5,0.608516358948042,3.92718447846808,Breast-AdenoCA
Breast-AdenoCA::S.99,deconstruct_0.00,19.4378997508184,0.163343695385029,1,1,1,2.83665630461497,1,0.0882200649957783,0.0285353811691627,Breast-AdenoCA
Breast-AdenoCA::S.100,deconstruct_0.00,20.3267924527085,0.173733268826568,1,1,1,2.82626673117343,1,0.106399781948215,0.0280061828210261,Breast-AdenoCA
ColoRect-AdenoCA::S.1,deconstruct_0.00,40.717647592447,0.342165105818882,0.75,0.6,0.666666666666667,2.00783489418112,0.5,0.192396396556179,0.191283722891982,ColoRect-AdenoCA
ColoRect-AdenoCA::S.2,deconstruct_0.00,162,1.48623853211009,0.666666666666667,0.5,0.571428571428571,0.680428134556575,0.6,0.888391388346306,6.99535657005644,ColoRect-AdenoCA
ColoRect-AdenoCA::S.3,deconstruct_0.00,66.8379303809327,0.491455370448035,0.5,0.5,0.5,1.50854462955197,0.5,0.224778580252159,0.933396014931582,ColoRect-AdenoCA
ColoRect-AdenoCA::S.4,deconstruct_0.00,58.9468650953139,0.550905281264616,1,0.666666666666667,0.8,2.11576138540205,0.5,0.304794469072933,0.407444081079634,ColoRect-AdenoCA
ColoRect-AdenoCA::S.5,deconstruct_0.00,9.19779153850762,0.122637220513435,1,0.8,0.888888888888889,2.67736277948657,0.75,0.0616784970309434,0.0640655443921805,ColoRect-AdenoCA
ColoRect-AdenoCA::S.6,deconstruct_0.00,142.280541827652,0.547232853183279,0.6,0.75,0.666666666666667,1.80276714681672,0.666666666666667,0.299499816741086,0.447255341835979,ColoRect-AdenoCA
ColoRect-AdenoCA::S.7,deconstruct_0.00,86.6241939923306,0.573670158889607,0.5,0.5,0.5,1.42632984111039,0.5,0.259594458656875,1.24571742165063,ColoRect-AdenoCA
ColoRect-AdenoCA::S.8,deconstruct_0.00,45.342209730675,0.346123738402099,0.8,0.8,0.8,2.2538762615979,0.666666666666667,0.157078313553819,0.622581945994349,ColoRect-AdenoCA
ColoRect-AdenoCA::S.9,deconstruct_0.00,17.5878255708356,0.222630703428298,0.666666666666667,0.666666666666667,0.666666666666667,2.11070262990503,0.8,0.12074127920577,0.526729232934732,ColoRect-AdenoCA
ColoRect-AdenoCA::S.10,deconstruct_0.00,85.9454342595463,0.219809294781448,0.5,1,0.666666666666667,2.28019070521855,1,0.128556213133617,0.339908083433113,ColoRect-AdenoCA
ColoRect-AdenoCA::S.11,deconstruct_0.00,116.810595756702,0.326286580325982,0.8,0.8,0.8,2.27371341967402,0.666666666666667,0.173695285998082,0.319112098501156,ColoRect-AdenoCA
ColoRect-AdenoCA::S.12,deconstruct_0.00,34.7857718977841,0.316234289979856,0.666666666666667,1,0.8,2.35043237668681,1,0.205306494664725,0.739602047313253,ColoRect-AdenoCA
ColoRect-AdenoCA::S.13,deconstruct_0.00,33.4663603231186,0.251626769346756,1,1,1,2.74837323065324,1,0.153875602751331,0.151663227058999,ColoRect-AdenoCA
ColoRect-AdenoCA::S.14,deconstruct_0.00,14.0000000000001,0.311111111111112,0.666666666666667,0.666666666666667,0.666666666666667,2.02222222222222,0.8,0.189849209274484,0.999909010180528,ColoRect-AdenoCA
ColoRect-AdenoCA::S.15,deconstruct_0.00,264,1.25714285714286,0.5,1,0.666666666666667,1.24285714285714,1,0.687098294049821,5.08166858507049,ColoRect-AdenoCA
ColoRect-AdenoCA::S.16,deconstruct_0.00,103.71778143595,0.32718543039732,0.8,0.8,0.8,2.27281456960268,0.666666666666667,0.193238845007251,0.327338243578992,ColoRect-AdenoCA
ColoRect-AdenoCA::S.17,deconstruct_0.00,23.1588610692284,0.335635667669977,1,0.6,0.75,2.26436433233002,0.6,0.197189409461659,0.159885173598675,ColoRect-AdenoCA
ColoRect-AdenoCA::S.18,deconstruct_0.00,53.0633691728524,0.325542142164739,0.8,0.8,0.8,2.27445785783526,0.666666666666667,0.146194709384009,0.530238611225453,ColoRect-AdenoCA
ColoRect-AdenoCA::S.19,deconstruct_0.00,14.1028789977262,0.156698655530291,1,1,1,2.84330134446971,1,0.0842485895278125,0.0260983610886998,ColoRect-AdenoCA
ColoRect-AdenoCA::S.20,deconstruct_0.00,60,0.606060606060606,0.75,0.75,0.75,1.89393939393939,0.75,0.374060696120796,2.44167224934498,ColoRect-AdenoCA
ColoRect-AdenoCA::S.21,deconstruct_0.00,68,0.731182795698925,0.75,0.75,0.75,1.76881720430108,0.75,0.440362882457575,2.8764392525925,ColoRect-AdenoCA
ColoRect-AdenoCA::S.22,deconstruct_0.00,76.9413063214118,0.246606751030166,0.4,0.5,0.444444444444444,1.65339324896983,0.333333333333333,0.115842971420021,0.251604644909077,ColoRect-AdenoCA
ColoRect-AdenoCA::S.23,deconstruct_0.00,46,0.353846153846154,0.5,0.5,0.5,1.64615384615385,0.5,0.178412019355759,1.10466011385164,ColoRect-AdenoCA
ColoRect-AdenoCA::S.24,deconstruct_0.00,2.5358775509156,0.0347380486426795,1,1,1,2.96526195135732,1,0.0212746457272962,0.000956322581855601,ColoRect-AdenoCA
ColoRect-AdenoCA::S.25,deconstruct_0.00,25.4983755581936,0.129433378467988,1,0.666666666666667,0.8,2.53723328819868,0.5,0.0702038704703641,0.0567223292203116,ColoRect-AdenoCA
ColoRect-AdenoCA::S.26,deconstruct_0.00,20,0.714285714285715,0.5,0.333333333333333,0.4,1.11904761904762,0.666666666666667,0.446437614479392,3.02518984047914,ColoRect-AdenoCA
ColoRect-AdenoCA::S.27,deconstruct_0.00,178.949693181778,0.771334884404218,0.75,0.75,0.75,1.72866511559578,0.75,0.420811436085723,0.953495068844731,ColoRect-AdenoCA
ColoRect-AdenoCA::S.28,deconstruct_0.00,20.0000000000005,0.133333333333336,0.5,0.666666666666667,0.571428571428571,2.03333333333333,0.75,0.067322119807026,0.273814848068865,ColoRect-AdenoCA
ColoRect-AdenoCA::S.29,deconstruct_0.00,70.8180688170025,0.296309911368211,0.5,1,0.666666666666667,2.20369008863179,1,0.182296184790368,0.644515512473493,ColoRect-AdenoCA
ColoRect-AdenoCA::S.30,deconstruct_0.00,12.6013678919703,0.101623934612664,1,1,1,2.89837606538734,1,0.0524468873229033,0.0126424498604231,ColoRect-AdenoCA
ColoRect-AdenoCA::S.31,deconstruct_0.00,14.5062938573141,0.127248191730825,1,1,1,2.87275180826918,1,0.0872055485383939,0.0361084634676613,ColoRect-AdenoCA
ColoRect-AdenoCA::S.32,deconstruct_0.00,2.92962782623586,0.183101739139741,1,1,1,2.81689826086026,1,0.129472481392761,0.0259045016954031,ColoRect-AdenoCA
ColoRect-AdenoCA::S.33,deconstruct_0.00,67.0191268019267,0.587887077209883,0.75,0.6,0.666666666666667,1.76211292279012,0.5,0.270308041763968,1.48569332253275,ColoRect-AdenoCA
ColoRect-AdenoCA::S.34,deconstruct_0.00,20.5042578490312,0.16145084920497,1,1,1,2.83854915079503,1,0.0990935474880887,0.0271936391793484,ColoRect-AdenoCA
ColoRect-AdenoCA::S.35,deconstruct_0.00,23.0019347632074,0.0766731158773578,0.75,0.75,0.75,2.42332688412264,0.75,0.0394346659288371,0.0958971950554002,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.1,deconstruct_0.00,1138.27700375842,0.646381035637944,1,0.5,0.666666666666667,1.85361896436206,0.666666666666667,0.419022542342104,0.359872986753924,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.2,deconstruct_0.00,975.615045139701,0.641852003381382,1,0.666666666666667,0.8,2.02481466328528,0.833333333333333,0.443134280308094,0.326617996169854,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.3,deconstruct_0.00,24.9925719808805,0.124962859904402,1,0.5,0.666666666666667,2.3750371400956,0.857142857142857,0.0883620856348675,0.0930808276975802,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.4,deconstruct_0.00,423.500082815304,0.282145291682414,1,0.5,0.666666666666667,2.21785470831759,0.857142857142857,0.199506849028492,0.219391977757416,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.5,deconstruct_0.00,4591.68120519895,1.0497670793779,1,0.666666666666667,0.8,1.61689958728876,0.833333333333333,0.716552620651757,0.871997058777253,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.6,deconstruct_0.00,888.714085369632,0.301259011989706,1,0.666666666666667,0.8,2.36540765467696,0.833333333333333,0.185238582683275,0.262764711123865,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.7,deconstruct_0.00,746.000000000002,0.443256090314915,0.5,0.25,0.333333333333333,1.30674390968509,0.5,0.251207354339997,1.67629539872632,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.8,deconstruct_0.00,0,0,1,1,1,3,1,0,0,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.9,deconstruct_0.00,2954,0.619417068567834,0.5,1,0.666666666666667,1.88058293143217,1,0.437994009567008,2.1936517190333,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.10,deconstruct_0.00,517.953182787704,0.169431855671477,1,1,1,2.83056814432852,1,0.119806414094322,0.0280467150069195,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.11,deconstruct_0.00,960.98019754436,0.483633717938782,1,0.666666666666667,0.8,2.18303294872788,0.833333333333333,0.296164124797456,0.305827889704977,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.12,deconstruct_0.00,17.5607162064614,0.0344327768754145,1,0.666666666666667,0.8,2.63223388979125,0.833333333333333,0.0210864602617215,0.0128062234658636,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.13,deconstruct_0.00,2270,1.60310734463277,0.5,1,0.666666666666667,0.896892655367232,1,1.13356807435979,7.26930114472342,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.14,deconstruct_0.00,230.069682901884,0.223803193484323,1,0.5,0.666666666666667,2.27619680651568,0.857142857142857,0.15825275576397,0.171208555669263,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.15,deconstruct_0.00,206.117927563646,0.269083456349407,1,0.25,0.4,1.98091654365059,0.571428571428571,0.161203712838124,0.208463833333561,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.16,deconstruct_0.00,365.467256114498,0.0954721149724394,1,0.5,0.666666666666667,2.40452788502756,0.857142857142857,0.0675089799112336,0.0705665888136503,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.17,deconstruct_0.00,300.647248440352,0.466843553478808,1,0.333333333333333,0.5,1.86648977985453,0.714285714285714,0.286735662405998,0.383495079843356,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.18,deconstruct_0.00,956.831983697576,0.504126440304308,1,0.333333333333333,0.5,1.82920689302903,0.714285714285714,0.341350427350206,0.419011764954382,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.19,deconstruct_0.00,1677.33431549424,0.394481259523574,0.5,0.333333333333333,0.4,1.43885207380976,0.666666666666667,0.24541260336902,0.451067380852704,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.20,deconstruct_0.00,1630.72475622074,0.678902896011967,1,0.25,0.4,1.57109710398803,0.571428571428571,0.406035000813485,0.598263487773079,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.21,deconstruct_0.00,318.858142712159,0.134482557027482,0.5,0.5,0.5,1.86551744297252,0.833333333333333,0.0876452463853004,0.334766679041902,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.22,deconstruct_0.00,0,0,1,1,1,3,1,0,0,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.23,deconstruct_0.00,1036.76027788084,0.382145329111993,1,0.5,0.666666666666667,2.11785467088801,0.857142857142857,0.270217553613855,0.305917981234481,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.24,deconstruct_0.00,14.1187669631818,0.0312362100955349,1,0.5,0.666666666666667,2.46876378990446,0.857142857142857,0.0220873359771204,0.0227099713282168,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.25,deconstruct_0.00,22.4721688867502,0.0354450613355682,1,0.5,0.666666666666667,2.46455493866443,0.857142857142857,0.0250634432299534,0.0257974867564819,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.26,deconstruct_0.00,333.784779733424,0.178590037310553,1,1,1,2.82140996268945,1,0.126282226434651,0.0241110628932667,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.27,deconstruct_0.00,2005.54472794144,0.647576599270728,1,0.333333333333333,0.5,1.68575673406261,0.714285714285714,0.407826023988751,0.564453115757522,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.28,deconstruct_0.00,158,0.312871287128713,0.5,0.333333333333333,0.4,1.52046204620462,0.666666666666667,0.181030783638869,1.06858805103435,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.29,deconstruct_0.00,779.749834562735,0.647095298392311,1,0.666666666666667,0.8,2.01957136827436,0.833333333333333,0.431176152827249,0.807728343719827,ColoRect-AdenoCA
ColoRect-AdenoCA::POLE.S.30,deconstruct_0.00,333.682152937468,0.289152645526402,1,1,1,2.7108473544736,1,0.204461796449749,0.0738206363487069,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.1,deconstruct_0.00,118.913051935546,0.275261694295246,0.571428571428571,1,0.727272727272727,2.29616687713333,1,0.1292504853907,0.381992537636579,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.2,deconstruct_0.00,133.620375907434,0.472156805326622,1,0.714285714285714,0.833333333333333,2.24212890895909,0.333333333333333,0.258807664301208,0.22947247247106,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.3,deconstruct_0.00,30.1919428973784,0.235874553885769,0.8,1,0.888888888888889,2.56412544611423,1,0.14095499982817,0.65838097398666,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.4,deconstruct_0.00,97.7610202837429,0.483965446949222,0.714285714285714,0.833333333333333,0.769230769230769,2.06365360066983,0,0.23886123052871,0.304663564608502,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.5,deconstruct_0.00,11.2135221354847,0.124594690394274,0.75,0.75,0.75,2.37540530960573,0.75,0.0577520410779305,0.150478137291729,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.6,deconstruct_0.00,41.5856082494738,0.319889294226722,0.75,0.75,0.75,2.18011070577328,0.75,0.148826377648731,0.442661493589508,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.7,deconstruct_0.00,130.46579190061,0.869771946004063,0.6,0.75,0.666666666666667,1.48022805399594,0.666666666666667,0.44383983198831,1.11682078348639,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.8,deconstruct_0.00,112.448647102573,0.365093010073288,0.75,0.75,0.75,2.13490698992671,0.75,0.200748747805279,0.607934543232219,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.9,deconstruct_0.00,109.825594956328,0.499207249801492,0.5,1,0.666666666666667,2.00079275019851,1,0.310698909849457,1.27044708065703,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.10,deconstruct_0.00,31.2311488265562,0.271575207187445,0.75,0.6,0.666666666666667,2.07842479281256,0.5,0.143944815413674,0.23687059120027,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.11,deconstruct_0.00,78,0.735849056603774,0.5,0.75,0.6,1.51415094339623,0.5,0.37850230467006,2.51567462443089,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.12,deconstruct_0.00,150,0.373134328358209,0.2,1,0.333333333333333,1.82686567164179,1,0.230338050341692,0.929979476951404,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.13,deconstruct_0.00,91.647778857875,0.498085754662364,0.8,0.8,0.8,2.10191424533764,0.666666666666667,0.242508829750397,0.876008857102486,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.14,deconstruct_0.00,28.5543276679846,0.339932472237912,0.75,0.75,0.75,2.16006752776209,0.75,0.177838567333624,0.900316293646313,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.15,deconstruct_0.00,32,0.351648351648352,0.75,0.75,0.75,2.14835164835165,0.75,0.204891223961326,1.1027986935125,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.16,deconstruct_0.00,48.7918194061664,0.341201534308856,0.8,0.8,0.8,2.25879846569114,0.666666666666667,0.154673432504065,0.649528556382579,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.17,deconstruct_0.00,37.1566963311019,0.176936649195723,0.75,0.75,0.75,2.32306335080428,0.75,0.100995552870211,0.187332450717668,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.18,deconstruct_0.00,212,0.976958525345623,0.8,0.8,0.8,1.62304147465438,0.666666666666667,0.574685730265417,3.95603555282273,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.19,deconstruct_0.00,70.6278247158993,0.307077498764779,0.666666666666667,1,0.8,2.35958916790189,1,0.145537629682957,0.3183961075332,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.20,deconstruct_0.00,221.935933408724,0.601452394061583,0.8,1,0.888888888888889,2.19854760593842,1,0.314742762362704,0.566368747682174,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.21,deconstruct_0.00,23.4479266027848,0.148404598751803,1,0.833333333333333,0.909090909090909,2.68492873458153,0.666666666666667,0.0695575074754577,0.0706701799073523,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.22,deconstruct_0.00,180,0.841121495327105,0.6,0.75,0.666666666666667,1.5088785046729,0.666666666666667,0.451259315300135,2.96249157698954,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.23,deconstruct_0.00,78.6712160219576,0.550148363789914,1,0.833333333333333,0.909090909090909,2.28318496954342,0.666666666666667,0.306051556509173,0.616713848027866,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.24,deconstruct_0.00,129.230962377714,0.721960683674382,1,0.714285714285714,0.833333333333333,1.99232503061133,0.333333333333333,0.344349776817706,0.728253533399245,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.25,deconstruct_0.00,65.7089505942975,0.326910201961679,1,1,1,2.67308979803832,1,0.159555316437704,0.0906895481537869,ColoRect-AdenoCA
ColoRect-AdenoCA::MSI-H.S.26,deconstruct_0.00,40.2717690152565,0.302795255753809,1,0.8,0.888888888888889,2.49720474424619,0.75,0.144735705193418,0.156169645359694,ColoRect-AdenoCA
